safegraph_brand_id,brand_name,parent_safegraph_brand_id,naics_code,top_category,sub_category,stock_symbol,stock_exchange
SG_BRAND_11766d2c71f86895,America's Mattress,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_af3e12bf6e4c372441003cb838fd571e,America's Taco Shop,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_a65744f1b170bb5c9f62575c39b81e14,America's Thrift Store,"",453310,Used Merchandise Stores,Used Merchandise Stores,"",""
SG_BRAND_e2ecfe2d7aca912837fb5b1974f8345e,America's Tire,SG_BRAND_bf97a394be0995faf90bede5ed452758,441310,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,"",""
SG_BRAND_6980414328db21c5,American 1 Credit Union,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
SG_BRAND_9a1aa63fa596baa7359a35ab7cd6e0a9,American Academy of Urgent Care Medicine (AAUCM),"",621493,Outpatient Care Centers,Freestanding Ambulatory Surgical and Emergency Centers,"",""
SG_BRAND_86cac750f56930c3a88f9f9a5dc7616f,American Bodyworks,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_66359aed65b2ca75,American Deli,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_95a1de80f566759aafdc2a957a76de5a,American Eagle Outfitters,"",448140,Clothing Stores,Family Clothing Stores,AEO,NYSE
SG_BRAND_642f6b0510afef11,American Eagle Outlet,SG_BRAND_95a1de80f566759aafdc2a957a76de5a,448140,Clothing Stores,Family Clothing Stores,AEO,NYSE
SG_BRAND_da62850d12062590,American Family Care,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_75d4ffecdab36bf8611e7f27e42796f2,American Family Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_097c17a157a8b638a36292e76e151b0f,American Forge & Foundry,"",423840,"Machinery, Equipment, and Supplies Merchant Wholesalers",Industrial Supplies Merchant Wholesalers,"",""
SG_BRAND_93a539a657e509488e549bc83b15fbf9,American Freight,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_555e6b292d8061866506daaef7e19d3d,American Furniture Warehouse (AFW),"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_8e7e7acbc1702953de4c7157f6e97cb9,American Girl,"",451120,"Sporting Goods, Hobby, and Musical Instrument Stores","Hobby, Toy, and Game Stores","",""
SG_BRAND_215bd1119fc3d0b01a2d5a7748d0d476,American Home Fitness,"",451110,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"",""
SG_BRAND_700e77161890059903a952ff1d792d08,American Job Centers,"",561311,Employment Services,Employment Placement Agencies,"",""
SG_BRAND_abd4f2cf23cf602b87ebbe9a0df1b586,American Lubefast (ALF),"",811191,Automotive Repair and Maintenance,Automotive Oil Change and Lubrication Shops,"",""
SG_BRAND_2dd6d8f10feec96933e9dc0a696b9fd3,American Mattress,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_70522299371c500d,American National Bank & Trust Company,"",522110,Depository Credit Intermediation,Commercial Banking,AMNB,NASDAQ
SG_BRAND_bc182e7f8a9fd5c820e3bce804f4dee0,American Rental,"",532289,Consumer Goods Rental,All Other Consumer Goods Rental,"",""
SG_BRAND_4e7fd95c3fc9ab8,American Sale,"",453998,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),"",""
SG_BRAND_caad5d7ac54e1eb12cee70b71259f792,American Signature Furniture,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_4dec1b13aceec8f264e341ee1be403f5,American Speedy Printing,SG_BRAND_cf92bba151e7cda8e395f7cc45662af9,323111,Printing and Related Support Activities,Commercial Printing (except Screen and Books),"",""
SG_BRAND_b1526ff61943a94b088b07219a6e14ec,American Standard Brands,"",327110,Clay Product and Refractory Manufacturing,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",ASD,NYSE
SG_BRAND_0e82955483a61e98d9fd211d8f19b07f,American Tire Depot,"",441320,"Automotive Parts, Accessories, and Tire Stores",Tire Dealers,"",""
SG_BRAND_efd042146af58088c5fe07faaed82bd3,American Tire Distributors (ATD),"",441310,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,"",""
SG_BRAND_cf683d31f5a0b627e69d8c6b01ccd6bf,American TV & Appliance,"",443142,Electronics and Appliance Stores,Electronics Stores,"",""
SG_BRAND_7a9041e35763156f729408e8e3ffa47e,Americas Best Value Inn,SG_BRAND_4e26140f6ce48c53,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,RLH,NYSE
SG_BRAND_10201be4eab1a450,AmeriCash Loans,"",522291,Nondepository Credit Intermediation,Consumer Lending,"",""
SG_BRAND_3d6b29efd16692aedfed87724bf05e42,AmericInn,SG_BRAND_0aba43027dab3087acff1cb8f463fa22,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,WH,NYSE
SG_BRAND_af299b410f6f40f2832dcb33e06819e0,Ameris Bank,"",522110,Depository Credit Intermediation,Commercial Banking,ABCB,NASDAQ
SG_BRAND_1f0d195118f3ae59,Amerisleep,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_76921e7b7f4c82a0,AMES,"",444110,Building Material and Supplies Dealers,Home Centers,"",""
SG_BRAND_7a7f78029cb813e6,AMF,SG_BRAND_23869a8c71b92f18,713950,Other Amusement and Recreation Industries,Bowling Centers,"",""
SG_BRAND_b7919fc9aaad5fefd42735f912403c9c,Amigos,SG_BRAND_942c238b1dddf5d40a05dbad6851b58b,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_d34d381f5c016b80375b7885a7bd8543,Amigos/Kings Classic,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_bb53d58f962a5f91,Amnesia,SG_BRAND_61f8292d7c28ad94,448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_58e1840a9ec1dca1,Amorino Gelato,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_db57f3767efde48f,ampm,"",445120,Grocery Stores,Convenience Stores,"",""
SG_BRAND_586eac2437641853,Amscot,"",522390,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,"",""
SG_BRAND_7279a3b23815694d,AmStar Cinemas,"",512131,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"",""
SG_BRAND_85bcd33678a8dae3e99a1b357c0e3596,Anchor Blue,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_4822315efd2da1af,Andale Mexican Family Kitchen,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_4f322046b2e2422a176b5ad9e554a048,Andaz,SG_BRAND_646a180dfe6abc046f3216cd98039022,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,H,NYSE
SG_BRAND_70a33a0ac439557d,Andiamo,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_cb7d114f36c4df5,Andy's Frozen Custard,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_b290bd5623fb4011,Angelika Film Center,"",512131,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"",""
SG_BRAND_55f76fe855942dbf0f8f790e448e3741,Angelo Caputo's Fresh Markets!,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_38f8032cc1695a53dc31ee5ee0a189c0,Anixter,"",423610,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",AXE,NYSE
SG_BRAND_17623624bd5b70d6,Ann Inc.,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_75686c13988a01c9,Ann Taylor,SG_BRAND_17623624bd5b70d6,448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_69b0bb26f6f38880,Anna's House Restaurant,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_b82c67a94b66fe291a27143c96d4ef6f,Anna's Taqueria,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_205eb1605f92ebbd,Annie Sez,"",448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_11c7ddc5f69e994968d262ee91df8eee,Another Broken Egg Cafe,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_4064fa6241c025a856091e2b9dcae9e7,Anthony's Coal Fired Pizza,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_d4d172b4db8b7b4d9ef955065bfa945a,Anthony's Pizza and Pasta,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_28f2287e0d72291b,Anthony's Restaurants,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_d6aa3de01533f04082e6dc4b7e2f7305,Anthropologie,SG_BRAND_7e90833c32ca65339c2d5e505ec17249,448120,Clothing Stores,Women's Clothing Stores,URBN,NASDAQ
SG_BRAND_e4248bc7c3ca6174f442e750501dfe99,ANY LAB TEST NOW,"",621511,Medical and Diagnostic Laboratories,Medical Laboratories,"",""
SG_BRAND_6daa255524fe5ac244c3bed9cfbde479,Anytime Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_68060c8a8bce8e18,Apollo Burgers,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_266960d748e80d82,Apoyo Financiero,"",522291,Nondepository Credit Intermediation,Consumer Lending,"",""
SG_BRAND_2817cee1c4513d8c,Apple Market,SG_BRAND_424a47b33a953161,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_aa55d5b692887ce4ff82e8f98bd569ad,Apple Retail Store,"",443142,Electronics and Appliance Stores,Electronics Stores,AAPL,NASDAQ
SG_BRAND_532a1ea21bbef4dbdc2cae21e89a610a,Applebee's,SG_BRAND_3d906b78b1dcabc4,722511,Restaurants and Other Eating Places,Full-Service Restaurants,DIN,NYSE
SG_BRAND_3e6c8654531b9bb7,AppleCare,"",621111,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"",""
SG_BRAND_4bb455c37f382fb2,AppleOne Employment Services,"",561311,Employment Services,Employment Placement Agencies,"",""
SG_BRAND_7b1eae85ec336da6,Applewhite Dental,"",621210,Offices of Dentists,Offices of Dentists,"",""
SG_BRAND_c65ac48f82773e6c25d72180c1b0a676,Appliance & Furniture RentAll,"",532210,Consumer Goods Rental,Consumer Electronics and Appliances Rental,"",""
SG_BRAND_14ecda6371110981014e128691265520,Applied Industrial Technologies,"",423830,"Machinery, Equipment, and Supplies Merchant Wholesalers",Industrial Machinery and Equipment Merchant Wholesalers,AIT,NYSE
SG_BRAND_2f56c53432c72dc7dd15fd26d7c9c54c,Approved Cash Advance,"",522390,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,"",""
SG_BRAND_d8d7a49164a1b72e7e26ac483582acdf,Apricot Lane,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_5061f54f7ccb30a6aaa583871fa04f19,Aprilaire,"",333413,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,"",""
SG_BRAND_7e7c6a75b448fdd7,Aquarium Restaurants,SG_BRAND_6a57a11137078fd,722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_4a51c286f84408c1,Aquatica by Seaworld,SG_BRAND_5a8c6560d880a0ce,713110,Amusement Parks and Arcades,Amusement and Theme Parks,SEAS,NYSE
SG_BRAND_a9c1759e6ee271fbc39fbddf32a2f75b,Aramark Uniform & Career Apparel,"",561790,Services to Buildings and Dwellings,Other Services to Buildings and Dwellings,"",""
SG_BRAND_f004042e34f9a89a218a216365ccd2c4,Arby's,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_68da9ccac5f8f7e4487cc6b092611680,ARC Document Solutions,"",323111,Printing and Related Support Activities,Commercial Printing (except Screen and Books),ARC,NYSE
SG_BRAND_e67fa52c72e5fbbb2e6a9cc85d833a5e,ARC Thrift Stores,"",453310,Used Merchandise Stores,Used Merchandise Stores,"",""
SG_BRAND_3db1b1b75af34ece,Arclight Theaters,"",512131,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"",""
SG_BRAND_99b3a2abb4050d5bef6da28efdc9552f,ARCO,SG_BRAND_5cfdb867e96374c7883b31d6928cc4cb,447110,Gasoline Stations,Gasoline Stations with Convenience Stores,BP,NYSE
SG_BRAND_263ab4737b063101e85bd364a3ba77f6,Arctic Cat,"",441228,Other Motor Vehicle Dealers,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",ACAT,NASDAQ
SG_BRAND_443964ea0c09422d8b208c3ef7a01fb9,Arctic Circle,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_3019aa0f7c297c9e9e53b2f8c9260f03,Arden's Garden,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_74590f0568820363,Ardene,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_568674125759e88de1527a38fceb0a4c,Argo Tea,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_7ed14090eb859530,Argonaut [Liquor],"",312120,Beverage Manufacturing,Breweries,"",""
SG_BRAND_d81b0ce23bf8a368,Argos,SG_BRAND_65e9719b182ef753,445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_798924b2f5bfd9e6bc541b061d30b907,Arhaus,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_6a2db7d70cf80a03d7b5021e1b9e8a2f,Ariat,"",316210,Footwear Manufacturing,Footwear Manufacturing,"",""
SG_BRAND_c915f2d611122e3d19f2c9c1b129ef1f,Ariens,"",333112,"Agriculture, Construction, and Mining Machinery Manufacturing",Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,"",""
SG_BRAND_8556827a446e9dcc733d8f3bd5cd7110,Aritzia,"",448120,Clothing Stores,Women's Clothing Stores,ATZAF,OTCMKTS
SG_BRAND_552e074f1162a8b30485fafcbaedabd2,Arizona Tile,"",442210,Home Furnishings Stores,Floor Covering Stores,"",""
SG_BRAND_5d743d6aa544adc,Arlan's Market,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_734adb0084b47015,Arlo Hotels,"",721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"",""
SG_BRAND_d5167d48829ad4a25ba59270f12bb0f5,Armadillo Willy's,"",722513,Restaurants and Other Eating Places,Limited-Service Restaurants,"",""
SG_BRAND_74e8f36eab339485e1e4cd77445dc737,Armani Exchange (A/X),SG_BRAND_cffd8e5634652b989687ccd942c05785,448140,Clothing Stores,Family Clothing Stores,"",""
SG_BRAND_98567a842853508791a2ced78ad749c1,Armstrong McCall,SG_BRAND_57bdb072ef4ee4c0fcd12ab460b8466f,423850,"Machinery, Equipment, and Supplies Merchant Wholesalers",Service Establishment Equipment and Supplies Merchant Wholesalers,SBH,NYSE
SG_BRAND_643881af0e62227c,Arnold Motor Supply,"",441310,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,"",""
SG_BRAND_363d9092903dcdf1,Aroma Espresso Bar,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_5f689b72a5a740b8,Aroma Joe's,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_60a1139ea97245a0,Around the Clock Fitness,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_747aa894b4e4c385b88b8b6503a6ebda,Art Van Furniture,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_027887944d90b26620b7a74537136b06,Arteagas Food Center,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_5f1f359a0bfcc1a3,Arthur Murray Dance Centers,"",611610,Other Schools and Instruction,Fine Arts Schools,"",""
SG_BRAND_1c6d6c909e0cfe06231244705c6defdb,Arvest Bank,"",522110,Depository Credit Intermediation,Commercial Banking,"",""
SG_BRAND_3087c2c140a9cb9b54e2ce2e739c00a7,Ascend Resort Collection,SG_BRAND_43d104f5bf19b83c,721110,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,CHH,NYSE
SG_BRAND_1f87a8392acf7f95,ASDA,"",445110,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"",""
SG_BRAND_46f27ef73712065fc801247705bf2f3b,Ashley Furniture HomeStore,"",442110,Furniture Stores,Furniture Stores,"",""
SG_BRAND_819ba48428fc5a034e06f6ff768548f7,Ashley Stewart,"",448120,Clothing Stores,Women's Clothing Stores,"",""
SG_BRAND_2942cb3528ed9ad8,Asian Food Markets,"",445299,Specialty Food Stores,All Other Specialty Food Stores,"",""
SG_BRAND_93273bfc3e6338d387eb6831f99f7c1c,ASICS,"",424340,"Apparel, Piece Goods, and Notions Merchant Wholesalers",Footwear Merchant Wholesalers,ASCCF,OTCMKTS
SG_BRAND_d5ab4bc0c781489e2a30874e90683bf8,Aspen Athletic Clubs,"",713940,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"",""
SG_BRAND_5b144b5c079189f2,Aspen Creek Grill,"",722511,Restaurants and Other Eating Places,Full-Service Restaurants,"",""
SG_BRAND_71be0361fb378ace285a2057f188c675,Aspen Dental,"",621210,Offices of Dentists,Offices of Dentists,"",""
